call_id,timestamp,date,hour,day_of_week,month,agent_id,call_reason,channel,wait_time_sec,handle_time_sec,hold_time_sec,wrap_up_time_sec,total_time_sec,abandoned,resolved,first_call_resolution,csat_score,sentiment,outcome,call_cost_usd
CALL00161,2024-03-23 11:20:00,2024-03-23,11,Saturday,March,Agent_20,Product Information,Phone,65,336,3,47,448,0,1,0,5.0,Neutral,Escalated,4.76
CALL00162,2024-12-24 11:28:00,2024-12-24,11,Tuesday,December,Agent_09,Cancellation Request,Chat,134,174,130,55,363,0,1,1,4.0,Neutral,Resolved,1.3
CALL00163,2024-04-01 13:06:00,2024-04-01,13,Monday,April,Agent_13,Order Tracking,Chat,263,296,39,56,615,1,0,0,,Negative,Abandoned,2.22
CALL00164,2024-03-19 14:22:00,2024-03-19,14,Tuesday,March,Agent_13,Account Management,Phone,137,180,47,59,376,0,1,0,2.0,Neutral,Escalated,2.55
CALL00165,2024-10-08 10:33:00,2024-10-08,10,Tuesday,October,Agent_20,Refund Request,Phone,240,60,30,51,351,0,1,0,5.0,Positive,Unresolved,0.85
CALL00166,2024-01-17 15:40:00,2024-01-17,15,Wednesday,January,Agent_19,Upgrade Request,Chat,103,381,2,50,534,0,1,1,4.0,Negative,Resolved,2.86
CALL00167,2024-10-16 12:21:00,2024-10-16,12,Wednesday,October,Agent_03,Cancellation Request,Chat,171,303,9,44,518,0,1,1,5.0,Positive,Unresolved,2.27
CALL00168,2024-11-28 09:22:00,2024-11-28,9,Thursday,November,Agent_06,Billing Inquiry,Chat,13,138,25,40,191,0,1,1,3.0,Neutral,Unresolved,1.03
CALL00169,2024-09-17 14:53:00,2024-09-17,14,Tuesday,September,Agent_11,Product Information,Chat,55,372,28,86,513,0,1,1,4.0,Neutral,Callback Scheduled,2.79
CALL00170,2024-03-18 09:24:00,2024-03-18,9,Monday,March,Agent_11,Cancellation Request,Phone,7,474,82,95,576,0,1,1,2.0,Neutral,Unresolved,6.71
CALL00171,2024-09-27 10:17:00,2024-09-27,10,Friday,September,Agent_09,Technical Support,Phone,83,91,56,21,195,0,1,1,2.0,Neutral,Resolved,1.29
CALL00172,2024-10-14 13:48:00,2024-10-14,13,Monday,October,Agent_18,Billing Inquiry,Chat,60,336,112,65,461,0,1,1,5.0,Neutral,Escalated,2.52
CALL00173,2024-05-28 19:45:00,2024-05-28,19,Tuesday,May,Agent_03,Billing Inquiry,Chat,269,175,47,70,514,0,1,1,3.0,Positive,Escalated,1.31
CALL00174,2024-01-29 15:51:00,2024-01-29,15,Monday,January,Agent_07,Billing Inquiry,Email,43,448,79,60,551,0,1,1,4.0,Negative,Escalated,2.24
CALL00175,2024-07-09 10:22:00,2024-07-09,10,Tuesday,July,Agent_08,Account Management,Chat,371,454,10,73,898,0,0,0,3.0,Neutral,Resolved,3.4
CALL00176,2024-09-17 17:03:00,2024-09-17,17,Tuesday,September,Agent_19,Product Information,Phone,92,230,48,71,393,0,1,1,3.0,Neutral,Callback Scheduled,3.26
CALL00177,2024-04-21 16:51:00,2024-04-21,16,Sunday,April,Agent_12,Account Management,Phone,339,337,0,66,742,0,1,1,5.0,Negative,Transferred,4.77
CALL00178,2024-08-10 12:55:00,2024-08-10,12,Saturday,August,Agent_04,Account Management,Phone,23,487,90,34,544,0,1,1,5.0,Neutral,Resolved,6.9
CALL00179,2024-11-05 15:20:00,2024-11-05,15,Tuesday,November,Agent_19,Billing Inquiry,Phone,32,250,30,36,318,0,1,1,5.0,Neutral,Transferred,3.54
CALL00180,2024-08-16 14:54:00,2024-08-16,14,Friday,August,Agent_13,Cancellation Request,Chat,9,601,55,53,663,0,0,0,4.0,Negative,Escalated,4.51
CALL00181,2024-11-14 10:21:00,2024-11-14,10,Thursday,November,Agent_03,Upgrade Request,Chat,246,309,28,86,641,1,0,0,,Negative,Abandoned,2.32
CALL00182,2024-04-22 13:17:00,2024-04-22,13,Monday,April,Agent_08,Technical Support,Phone,11,374,79,73,458,0,1,1,4.0,Negative,Callback Scheduled,5.3
CALL00183,2024-05-27 16:26:00,2024-05-27,16,Monday,May,Agent_20,Technical Support,Chat,850,402,180,77,1329,1,0,0,,Negative,Abandoned,3.02
CALL00184,2024-03-01 19:02:00,2024-03-01,19,Friday,March,Agent_02,Order Tracking,Phone,4,236,43,75,315,0,1,0,3.0,Negative,Unresolved,3.34
CALL00185,2024-10-28 11:04:00,2024-10-28,11,Monday,October,Agent_12,Technical Support,Email,37,276,39,87,400,0,0,0,2.0,Negative,Callback Scheduled,1.38
CALL00186,2024-08-18 17:34:00,2024-08-18,17,Sunday,August,Agent_01,Cancellation Request,Phone,235,227,56,69,531,1,0,0,,Neutral,Abandoned,3.22
CALL00187,2024-01-31 18:24:00,2024-01-31,18,Wednesday,January,Agent_04,Cancellation Request,Video Call,12,287,18,55,354,0,1,0,3.0,Neutral,Unresolved,5.26
CALL00188,2024-12-01 12:30:00,2024-12-01,12,Sunday,December,Agent_05,Cancellation Request,Phone,269,297,2,45,611,1,0,0,,Positive,Abandoned,4.21
CALL00189,2024-09-06 14:20:00,2024-09-06,14,Friday,September,Agent_17,Complaint,Phone,95,388,1,54,537,0,1,0,4.0,Negative,Transferred,5.5
CALL00190,2024-07-17 12:25:00,2024-07-17,12,Wednesday,July,Agent_16,General Inquiry,Phone,54,395,13,34,483,0,1,1,5.0,Neutral,Transferred,5.6
CALL00191,2024-06-09 10:03:00,2024-06-09,10,Sunday,June,Agent_09,Order Tracking,Phone,16,356,236,98,470,0,1,1,4.0,Positive,Resolved,5.04
CALL00192,2024-03-26 14:33:00,2024-03-26,14,Tuesday,March,Agent_09,General Inquiry,Phone,110,148,174,58,316,0,1,1,4.0,Positive,Unresolved,2.1
CALL00193,2024-05-04 16:11:00,2024-05-04,16,Saturday,May,Agent_19,Upgrade Request,Phone,129,278,3,87,494,0,1,1,3.0,Negative,Unresolved,3.94
CALL00194,2024-01-20 14:03:00,2024-01-20,14,Saturday,January,Agent_11,Billing Inquiry,Chat,131,338,127,54,523,0,1,1,4.0,Neutral,Callback Scheduled,2.54
CALL00195,2024-02-27 16:48:00,2024-02-27,16,Tuesday,February,Agent_06,General Inquiry,Phone,12,405,46,58,475,0,1,1,5.0,Positive,Callback Scheduled,5.74
CALL00196,2024-03-29 12:42:00,2024-03-29,12,Friday,March,Agent_09,Order Tracking,Chat,600,313,20,31,944,0,1,1,5.0,Neutral,Transferred,2.35
CALL00197,2024-02-16 11:45:00,2024-02-16,11,Friday,February,Agent_09,Refund Request,Phone,30,417,22,73,520,0,1,0,3.0,Positive,Transferred,5.91
CALL00198,2024-02-09 13:27:00,2024-02-09,13,Friday,February,Agent_07,Technical Support,Phone,36,335,9,75,446,0,1,1,2.0,Positive,Unresolved,4.75
CALL00199,2024-02-01 10:10:00,2024-02-01,10,Thursday,February,Agent_16,Refund Request,Phone,614,331,66,59,1004,0,0,0,5.0,Positive,Unresolved,4.69
CALL00200,2024-08-10 15:26:00,2024-08-10,15,Saturday,August,Agent_16,General Inquiry,Chat,17,237,217,34,288,0,1,1,5.0,Positive,Resolved,1.78
CALL00201,2024-05-13 15:43:00,2024-05-13,15,Monday,May,Agent_10,Product Information,Video Call,416,140,17,81,637,0,1,1,3.0,Neutral,Escalated,2.57
CALL00202,2024-06-04 16:32:00,2024-06-04,16,Tuesday,June,Agent_10,Upgrade Request,Phone,27,220,82,19,266,0,1,1,4.0,Neutral,Unresolved,3.12
CALL00203,2024-11-20 16:29:00,2024-11-20,16,Wednesday,November,Agent_18,Refund Request,Video Call,180,344,23,44,568,0,1,1,3.0,Neutral,Unresolved,6.31
CALL00204,2024-07-19 15:00:00,2024-07-19,15,Friday,July,Agent_18,Order Tracking,Email,58,465,43,80,603,0,1,1,1.0,Neutral,Unresolved,2.32
CALL00205,2024-04-26 12:51:00,2024-04-26,12,Friday,April,Agent_09,Complaint,Video Call,368,386,65,73,827,0,1,1,4.0,Neutral,Escalated,7.08
CALL00206,2024-03-31 12:45:00,2024-03-31,12,Sunday,March,Agent_04,Product Information,Phone,359,60,225,76,495,1,0,0,,Neutral,Abandoned,0.85
CALL00207,2024-03-24 08:39:00,2024-03-24,8,Sunday,March,Agent_04,Refund Request,Chat,450,385,20,51,886,0,1,0,1.0,Negative,Escalated,2.89
CALL00208,2024-11-22 14:08:00,2024-11-22,14,Friday,November,Agent_07,Product Information,Phone,318,379,7,52,749,0,1,1,3.0,Negative,Unresolved,5.37
CALL00209,2024-11-15 14:51:00,2024-11-15,14,Friday,November,Agent_09,Upgrade Request,Phone,164,173,81,38,375,0,0,0,5.0,Negative,Transferred,2.45
CALL00210,2024-09-20 17:45:00,2024-09-20,17,Friday,September,Agent_10,Technical Support,Phone,812,367,109,105,1284,0,1,1,5.0,Positive,Callback Scheduled,5.2
CALL00211,2024-09-11 15:47:00,2024-09-11,15,Wednesday,September,Agent_08,Order Tracking,Email,164,331,106,72,567,0,1,1,4.0,Positive,Callback Scheduled,1.66
CALL00212,2024-11-27 18:45:00,2024-11-27,18,Wednesday,November,Agent_01,Refund Request,Chat,165,283,56,79,527,0,1,1,5.0,Positive,Callback Scheduled,2.12
CALL00213,2024-05-11 15:27:00,2024-05-11,15,Saturday,May,Agent_02,Billing Inquiry,Phone,87,560,180,56,703,0,1,1,4.0,Negative,Callback Scheduled,7.93
CALL00214,2024-03-27 12:21:00,2024-03-27,12,Wednesday,March,Agent_05,General Inquiry,Phone,80,226,9,59,365,0,1,0,4.0,Positive,Resolved,3.2
CALL00215,2024-08-28 14:13:00,2024-08-28,14,Wednesday,August,Agent_19,Complaint,Chat,59,309,0,30,398,0,0,0,3.0,Neutral,Unresolved,2.32
CALL00216,2024-02-12 17:32:00,2024-02-12,17,Monday,February,Agent_15,Order Tracking,Phone,292,357,20,114,763,0,1,1,4.0,Positive,Resolved,5.06
CALL00217,2024-12-09 14:58:00,2024-12-09,14,Monday,December,Agent_09,General Inquiry,Phone,373,528,296,58,959,1,0,0,,Positive,Abandoned,7.48
CALL00218,2024-02-15 11:39:00,2024-02-15,11,Thursday,February,Agent_03,Cancellation Request,Phone,95,332,56,70,497,0,1,0,5.0,Neutral,Resolved,4.7
CALL00219,2024-09-06 15:24:00,2024-09-06,15,Friday,September,Agent_19,Billing Inquiry,Chat,9,493,7,77,579,0,1,1,4.0,Positive,Escalated,3.7
CALL00220,2024-05-26 14:39:00,2024-05-26,14,Sunday,May,Agent_19,Complaint,Chat,13,273,170,46,332,0,1,1,4.0,Positive,Escalated,2.05
CALL00221,2024-11-26 14:13:00,2024-11-26,14,Tuesday,November,Agent_04,Refund Request,Chat,440,414,77,65,919,1,0,0,,Neutral,Abandoned,3.11
CALL00222,2024-01-02 13:02:00,2024-01-02,13,Tuesday,January,Agent_20,Upgrade Request,Phone,27,296,20,55,378,0,1,1,1.0,Negative,Escalated,4.19
CALL00223,2024-07-31 16:30:00,2024-07-31,16,Wednesday,July,Agent_17,Cancellation Request,Phone,305,279,114,47,631,0,0,0,4.0,Neutral,Unresolved,3.95
CALL00224,2024-05-01 14:43:00,2024-05-01,14,Wednesday,May,Agent_10,Upgrade Request,Chat,311,81,52,46,438,0,1,1,5.0,Neutral,Callback Scheduled,0.61
CALL00225,2024-06-15 13:27:00,2024-06-15,13,Saturday,June,Agent_19,Upgrade Request,Phone,27,263,10,75,365,0,0,0,4.0,Positive,Transferred,3.73
CALL00226,2024-05-05 14:48:00,2024-05-05,14,Sunday,May,Agent_04,Product Information,Chat,167,151,265,48,366,0,1,1,3.0,Negative,Escalated,1.13
CALL00227,2024-11-20 11:23:00,2024-11-20,11,Wednesday,November,Agent_09,Technical Support,Phone,598,247,1,57,902,0,0,0,1.0,Positive,Escalated,3.5
CALL00228,2024-11-10 10:52:00,2024-11-10,10,Sunday,November,Agent_06,Refund Request,Phone,414,383,55,53,850,0,1,1,5.0,Positive,Escalated,5.43
CALL00229,2024-04-18 19:21:00,2024-04-18,19,Thursday,April,Agent_01,Cancellation Request,Phone,30,507,86,104,641,0,1,1,4.0,Neutral,Transferred,7.18
CALL00230,2024-04-18 11:48:00,2024-04-18,11,Thursday,April,Agent_16,Complaint,Phone,203,376,47,49,628,1,0,0,,Positive,Abandoned,5.33
CALL00231,2024-10-06 19:12:00,2024-10-06,19,Sunday,October,Agent_08,Complaint,Chat,120,335,50,77,532,0,1,1,4.0,Negative,Callback Scheduled,2.51
CALL00232,2024-10-10 17:36:00,2024-10-10,17,Thursday,October,Agent_15,Technical Support,Phone,46,331,122,95,472,0,0,0,5.0,Negative,Escalated,4.69
CALL00233,2024-01-05 16:19:00,2024-01-05,16,Friday,January,Agent_09,Upgrade Request,Phone,6,190,84,60,256,0,1,1,4.0,Negative,Escalated,2.69
CALL00234,2024-03-15 11:23:00,2024-03-15,11,Friday,March,Agent_14,Technical Support,Phone,167,273,77,73,513,0,1,1,4.0,Negative,Escalated,3.87
CALL00235,2024-06-23 16:03:00,2024-06-23,16,Sunday,June,Agent_05,Complaint,Email,116,177,22,44,337,0,1,1,5.0,Positive,Resolved,0.89
CALL00236,2024-07-07 18:15:00,2024-07-07,18,Sunday,July,Agent_02,Account Management,Chat,476,568,62,69,1113,0,1,1,4.0,Neutral,Transferred,4.26
CALL00237,2024-08-09 08:18:00,2024-08-09,8,Friday,August,Agent_19,Complaint,Phone,941,285,60,52,1278,1,0,0,,Neutral,Abandoned,4.04
CALL00238,2024-05-20 16:04:00,2024-05-20,16,Monday,May,Agent_04,General Inquiry,Email,298,341,6,73,712,0,1,1,5.0,Negative,Callback Scheduled,1.71
CALL00239,2024-12-23 12:07:00,2024-12-23,12,Monday,December,Agent_13,Complaint,Phone,297,303,21,72,672,1,0,0,,Negative,Abandoned,4.29
CALL00240,2024-06-10 16:15:00,2024-06-10,16,Monday,June,Agent_18,General Inquiry,Phone,28,417,14,84,529,0,1,1,3.0,Neutral,Resolved,5.91
CALL00241,2024-04-29 12:26:00,2024-04-29,12,Monday,April,Agent_20,Billing Inquiry,Phone,157,320,14,84,561,0,0,0,3.0,Neutral,Callback Scheduled,4.53
CALL00242,2024-10-01 15:21:00,2024-10-01,15,Tuesday,October,Agent_20,Complaint,Phone,228,283,103,81,592,0,1,1,4.0,Positive,Resolved,4.01
CALL00243,2024-02-22 16:21:00,2024-02-22,16,Thursday,February,Agent_08,Upgrade Request,Phone,23,327,30,68,418,0,0,0,5.0,Negative,Resolved,4.63
CALL00244,2024-09-04 14:10:00,2024-09-04,14,Wednesday,September,Agent_09,Upgrade Request,Phone,92,384,54,78,554,0,1,1,4.0,Positive,Escalated,5.44
CALL00245,2024-11-20 18:28:00,2024-11-20,18,Wednesday,November,Agent_16,Refund Request,Video Call,315,322,120,38,675,0,1,0,4.0,Negative,Unresolved,5.9
CALL00246,2024-07-16 12:11:00,2024-07-16,12,Tuesday,July,Agent_09,Account Management,Chat,22,309,159,48,379,0,1,1,3.0,Negative,Unresolved,2.32
CALL00247,2024-07-31 15:12:00,2024-07-31,15,Wednesday,July,Agent_16,Technical Support,Phone,58,345,172,43,446,0,1,1,4.0,Neutral,Callback Scheduled,4.89
CALL00248,2024-10-19 09:36:00,2024-10-19,9,Saturday,October,Agent_14,Order Tracking,Phone,87,291,7,82,460,0,1,0,1.0,Neutral,Resolved,4.12
CALL00249,2024-01-13 13:12:00,2024-01-13,13,Saturday,January,Agent_06,Order Tracking,Phone,228,412,78,53,693,0,1,0,1.0,Neutral,Unresolved,5.84
CALL00250,2024-08-03 18:35:00,2024-08-03,18,Saturday,August,Agent_10,Cancellation Request,Chat,68,157,74,92,317,0,0,0,5.0,Negative,Resolved,1.18
CALL00251,2024-09-08 09:12:00,2024-09-08,9,Sunday,September,Agent_15,Technical Support,Phone,21,90,108,62,173,0,0,0,4.0,Neutral,Callback Scheduled,1.27
CALL00252,2024-10-06 17:16:00,2024-10-06,17,Sunday,October,Agent_11,Technical Support,Phone,96,60,45,56,212,0,1,1,4.0,Neutral,Transferred,0.85
CALL00253,2024-08-15 09:25:00,2024-08-15,9,Thursday,August,Agent_01,Refund Request,Chat,67,385,44,74,526,0,1,1,1.0,Neutral,Unresolved,2.89
CALL00254,2024-07-05 12:40:00,2024-07-05,12,Friday,July,Agent_02,Product Information,Phone,55,312,25,90,457,0,1,1,3.0,Negative,Callback Scheduled,4.42
CALL00255,2024-05-14 17:50:00,2024-05-14,17,Tuesday,May,Agent_20,General Inquiry,Phone,411,380,36,73,864,0,1,1,3.0,Negative,Unresolved,5.38
CALL00256,2024-04-07 14:12:00,2024-04-07,14,Sunday,April,Agent_02,Product Information,Chat,115,302,197,64,481,0,0,0,4.0,Neutral,Transferred,2.27
CALL00257,2024-02-28 15:06:00,2024-02-28,15,Wednesday,February,Agent_05,Complaint,Phone,175,347,9,88,610,0,1,1,4.0,Neutral,Unresolved,4.92
CALL00258,2024-11-16 12:51:00,2024-11-16,12,Saturday,November,Agent_04,Billing Inquiry,Phone,232,215,70,61,508,0,1,1,3.0,Negative,Transferred,3.05
CALL00259,2024-09-04 10:49:00,2024-09-04,10,Wednesday,September,Agent_08,Account Management,Phone,257,354,196,57,668,0,1,0,4.0,Neutral,Transferred,5.02
CALL00260,2024-10-28 13:29:00,2024-10-28,13,Monday,October,Agent_01,Refund Request,Phone,359,414,67,59,832,1,0,0,,Neutral,Abandoned,5.87
CALL00261,2024-11-26 16:10:00,2024-11-26,16,Tuesday,November,Agent_03,Product Information,Phone,193,334,41,43,570,0,1,1,3.0,Positive,Unresolved,4.73
CALL00262,2024-12-22 13:18:00,2024-12-22,13,Sunday,December,Agent_04,Account Management,Phone,43,364,26,75,482,0,1,1,5.0,Neutral,Callback Scheduled,5.16
CALL00263,2024-09-03 12:41:00,2024-09-03,12,Tuesday,September,Agent_17,Complaint,Phone,228,386,65,34,648,1,0,0,,Neutral,Abandoned,5.47
CALL00264,2024-03-28 16:28:00,2024-03-28,16,Thursday,March,Agent_16,General Inquiry,Phone,2,149,23,72,223,0,1,1,2.0,Positive,Unresolved,2.11
CALL00265,2024-04-10 11:28:00,2024-04-10,11,Wednesday,April,Agent_18,Account Management,Phone,195,256,30,47,498,0,1,1,5.0,Neutral,Escalated,3.63
CALL00266,2024-08-28 14:19:00,2024-08-28,14,Wednesday,August,Agent_20,Refund Request,Chat,451,312,26,71,834,0,1,1,4.0,Negative,Escalated,2.34
CALL00267,2024-11-19 17:00:00,2024-11-19,17,Tuesday,November,Agent_03,Complaint,Phone,450,301,14,40,791,1,0,0,,Neutral,Abandoned,4.26
CALL00268,2024-07-11 11:33:00,2024-07-11,11,Thursday,July,Agent_11,Refund Request,Chat,45,502,49,49,596,0,1,1,5.0,Neutral,Resolved,3.77
CALL00269,2024-04-18 12:46:00,2024-04-18,12,Thursday,April,Agent_10,Complaint,Email,336,470,103,49,855,0,1,1,3.0,Negative,Transferred,2.35
CALL00270,2024-05-26 14:45:00,2024-05-26,14,Sunday,May,Agent_16,Account Management,Phone,13,60,99,63,136,0,1,1,5.0,Neutral,Transferred,0.85
CALL00271,2024-01-24 12:03:00,2024-01-24,12,Wednesday,January,Agent_16,Order Tracking,Phone,375,86,33,66,527,1,0,0,,Neutral,Abandoned,1.22
CALL00272,2024-09-10 14:40:00,2024-09-10,14,Tuesday,September,Agent_18,Refund Request,Phone,96,218,216,60,374,0,1,1,4.0,Neutral,Unresolved,3.09
CALL00273,2024-01-03 17:21:00,2024-01-03,17,Wednesday,January,Agent_11,Product Information,Chat,613,381,81,37,1031,0,1,1,4.0,Negative,Escalated,2.86
CALL00274,2024-01-25 11:50:00,2024-01-25,11,Thursday,January,Agent_19,Cancellation Request,Phone,83,475,64,25,583,0,0,0,4.0,Positive,Unresolved,6.73
CALL00275,2024-07-20 09:33:00,2024-07-20,9,Saturday,July,Agent_02,Order Tracking,Chat,157,378,21,29,564,0,1,0,2.0,Negative,Unresolved,2.83
CALL00276,2024-11-16 15:50:00,2024-11-16,15,Saturday,November,Agent_13,Cancellation Request,Phone,486,364,75,77,927,0,1,1,5.0,Negative,Escalated,5.16
CALL00277,2024-05-05 12:33:00,2024-05-05,12,Sunday,May,Agent_16,Billing Inquiry,Email,39,144,230,35,218,0,1,1,5.0,Positive,Transferred,0.72
CALL00278,2024-06-23 13:00:00,2024-06-23,13,Sunday,June,Agent_19,Order Tracking,Phone,118,60,142,62,240,0,0,0,5.0,Positive,Unresolved,0.85
CALL00279,2024-03-18 15:13:00,2024-03-18,15,Monday,March,Agent_04,Refund Request,Email,18,306,73,118,442,0,1,1,4.0,Neutral,Resolved,1.53
CALL00280,2024-10-09 13:39:00,2024-10-09,13,Wednesday,October,Agent_05,Cancellation Request,Phone,289,60,8,81,430,0,0,0,4.0,Negative,Escalated,0.85
CALL00281,2024-05-30 12:21:00,2024-05-30,12,Thursday,May,Agent_03,General Inquiry,Chat,286,382,50,32,700,0,1,1,5.0,Neutral,Callback Scheduled,2.86
CALL00282,2024-05-03 11:11:00,2024-05-03,11,Friday,May,Agent_20,Cancellation Request,Phone,65,449,24,29,543,0,1,1,2.0,Negative,Resolved,6.36
CALL00283,2024-02-28 12:49:00,2024-02-28,12,Wednesday,February,Agent_11,Refund Request,Phone,208,248,28,56,512,0,1,1,4.0,Neutral,Callback Scheduled,3.51
CALL00284,2024-01-14 16:53:00,2024-01-14,16,Sunday,January,Agent_16,Refund Request,Chat,835,350,147,56,1241,1,0,0,,Positive,Abandoned,2.62
CALL00285,2024-03-02 13:16:00,2024-03-02,13,Saturday,March,Agent_20,Technical Support,Phone,142,305,12,67,514,0,1,1,4.0,Positive,Callback Scheduled,4.32
CALL00286,2024-03-11 11:09:00,2024-03-11,11,Monday,March,Agent_08,Technical Support,Phone,242,396,70,102,740,1,0,0,,Neutral,Abandoned,5.61
CALL00287,2024-10-21 11:46:00,2024-10-21,11,Monday,October,Agent_04,Technical Support,Video Call,63,323,58,43,429,0,1,1,1.0,Neutral,Escalated,5.92
CALL00288,2024-11-18 12:26:00,2024-11-18,12,Monday,November,Agent_10,Billing Inquiry,Chat,220,111,18,78,409,0,1,0,2.0,Positive,Callback Scheduled,0.83
CALL00289,2024-09-22 14:58:00,2024-09-22,14,Sunday,September,Agent_02,Complaint,Chat,386,346,72,33,765,0,1,1,4.0,Neutral,Callback Scheduled,2.6
CALL00290,2024-10-31 14:18:00,2024-10-31,14,Thursday,October,Agent_14,Account Management,Video Call,91,253,66,68,412,0,1,1,1.0,Positive,Transferred,4.64
CALL00291,2024-02-23 12:51:00,2024-02-23,12,Friday,February,Agent_14,Upgrade Request,Chat,442,107,34,51,600,0,0,0,4.0,Negative,Escalated,0.8
CALL00292,2024-09-29 14:40:00,2024-09-29,14,Sunday,September,Agent_06,Account Management,Phone,225,343,0,71,639,1,0,0,,Positive,Abandoned,4.86
CALL00293,2024-03-09 10:33:00,2024-03-09,10,Saturday,March,Agent_20,Cancellation Request,Phone,110,381,67,89,580,0,0,0,5.0,Negative,Escalated,5.4
CALL00294,2024-05-17 17:18:00,2024-05-17,17,Friday,May,Agent_16,Upgrade Request,Phone,59,243,43,86,388,0,1,0,3.0,Positive,Escalated,3.44
CALL00295,2024-07-27 18:05:00,2024-07-27,18,Saturday,July,Agent_15,Complaint,Chat,73,249,124,87,409,0,1,0,4.0,Neutral,Callback Scheduled,1.87
CALL00296,2024-04-23 15:36:00,2024-04-23,15,Tuesday,April,Agent_01,General Inquiry,Chat,97,479,54,60,636,0,1,1,4.0,Neutral,Transferred,3.59
CALL00297,2024-12-28 13:03:00,2024-12-28,13,Saturday,December,Agent_06,Technical Support,Phone,59,388,7,56,503,0,1,0,5.0,Neutral,Callback Scheduled,5.5
CALL00298,2024-08-29 17:44:00,2024-08-29,17,Thursday,August,Agent_19,Complaint,Email,106,287,48,75,468,0,1,1,2.0,Negative,Unresolved,1.43
CALL00299,2024-12-09 16:54:00,2024-12-09,16,Monday,December,Agent_09,General Inquiry,Phone,298,368,28,84,750,0,1,1,5.0,Neutral,Escalated,5.21
CALL00300,2024-01-06 14:34:00,2024-01-06,14,Saturday,January,Agent_13,General Inquiry,Phone,132,334,25,64,530,0,1,1,1.0,Positive,Escalated,4.73
CALL00301,2024-10-11 13:22:00,2024-10-11,13,Friday,October,Agent_13,Upgrade Request,Phone,213,249,10,54,516,1,0,0,,Neutral,Abandoned,3.53
CALL00302,2024-05-13 16:29:00,2024-05-13,16,Monday,May,Agent_19,Complaint,Phone,15,266,26,68,349,0,0,0,3.0,Negative,Callback Scheduled,3.77
CALL00303,2024-07-19 11:10:00,2024-07-19,11,Friday,July,Agent_01,Cancellation Request,Phone,10,134,14,48,192,0,1,1,4.0,Neutral,Resolved,1.9
CALL00304,2024-06-23 16:32:00,2024-06-23,16,Sunday,June,Agent_19,Billing Inquiry,Phone,214,195,41,70,479,0,1,1,4.0,Negative,Unresolved,2.76
CALL00305,2024-07-23 15:52:00,2024-07-23,15,Tuesday,July,Agent_10,Product Information,Phone,74,352,13,43,469,0,1,0,3.0,Negative,Callback Scheduled,4.99
CALL00306,2024-10-31 18:00:00,2024-10-31,18,Thursday,October,Agent_08,Product Information,Phone,283,294,49,44,621,0,1,1,1.0,Negative,Callback Scheduled,4.17
CALL00307,2024-06-04 15:55:00,2024-06-04,15,Tuesday,June,Agent_05,Technical Support,Email,310,293,24,84,687,0,1,1,5.0,Negative,Resolved,1.47
CALL00308,2024-09-27 13:52:00,2024-09-27,13,Friday,September,Agent_10,General Inquiry,Phone,187,139,81,58,384,0,1,0,4.0,Positive,Transferred,1.97
CALL00309,2024-11-28 16:14:00,2024-11-28,16,Thursday,November,Agent_12,Account Management,Phone,514,291,4,48,853,0,1,1,4.0,Positive,Callback Scheduled,4.12
CALL00310,2024-02-29 15:57:00,2024-02-29,15,Thursday,February,Agent_11,Cancellation Request,Phone,476,433,110,51,960,0,1,1,2.0,Positive,Escalated,6.13
CALL00311,2024-02-17 09:07:00,2024-02-17,9,Saturday,February,Agent_05,Refund Request,Phone,142,60,67,66,268,0,1,1,3.0,Neutral,Transferred,0.85
CALL00312,2024-02-13 16:06:00,2024-02-13,16,Tuesday,February,Agent_17,Complaint,Chat,76,168,17,52,296,0,1,1,5.0,Positive,Callback Scheduled,1.26
